hidden_0,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5,hidden_6,hidden_7,hidden_8,hidden_9,hidden_10,hidden_11,hidden_12,hidden_13,hidden_14,hidden_15,hidden_16,hidden_17,hidden_18,hidden_19,hidden_20,hidden_21,hidden_22,hidden_23,hidden_24,hidden_25,hidden_26,hidden_27,hidden_28,hidden_29,hidden_30,hidden_31,hidden_32,hidden_33,hidden_34,hidden_35,hidden_36,hidden_37,hidden_38,hidden_39,hidden_40,hidden_41,hidden_42,hidden_43,hidden_44,hidden_45,hidden_46,hidden_47,hidden_48,hidden_49,hidden_50,hidden_51,hidden_52,hidden_53,hidden_54,hidden_55,hidden_56,hidden_57,hidden_58,hidden_59,hidden_60,hidden_61,hidden_62,hidden_63,hidden_64,hidden_65,hidden_66,hidden_67,hidden_68,hidden_69,hidden_70,hidden_71,hidden_72,hidden_73,hidden_74,hidden_75,hidden_76,hidden_77,hidden_78,hidden_79,hidden_80,hidden_81,hidden_82,hidden_83,hidden_84,hidden_85,hidden_86,hidden_87,hidden_88,hidden_89,hidden_90,hidden_91,hidden_92,hidden_93,hidden_94,hidden_95,hidden_96,hidden_97,hidden_98,hidden_99,hidden_100,hidden_101,hidden_102,hidden_103,hidden_104,hidden_105,hidden_106,hidden_107,hidden_108,hidden_109,hidden_110,hidden_111,hidden_112,hidden_113,hidden_114,hidden_115,hidden_116,hidden_117,hidden_118,hidden_119,hidden_120,hidden_121,hidden_122,hidden_123,hidden_124,hidden_125,hidden_126,hidden_127,x,y
-3.619641298428177834e-03,-3.546505048871040344e-02,-2.345618233084678650e-02,-2.482637763023376465e-03,8.066024631261825562e-02,-9.498545899987220764e-03,5.531753227114677429e-02,-2.554428018629550934e-02,1.559562329202890396e-02,1.440585311502218246e-02,4.216220602393150330e-02,-6.310766097158193588e-03,-3.696916252374649048e-02,1.687953062355518341e-02,-4.328513517975807190e-02,-1.104427315294742584e-02,-5.209564045071601868e-02,-6.291280686855316162e-02,-5.200086906552314758e-02,4.130230471491813660e-02,3.168655931949615479e-02,3.046278841793537140e-02,-3.492608293890953064e-02,3.052344173192977905e-02,-2.196897752583026886e-02,-2.109046466648578644e-02,-1.299279369413852692e-02,-3.896044567227363586e-02,4.759239777922630310e-02,2.317037060856819153e-02,-4.814919829368591309e-02,-2.474507503211498260e-02,5.816772580146789551e-02,-2.375286258757114410e-02,4.116671904921531677e-02,3.775435965508222580e-03,2.243510243715718389e-04,-4.631125554442405701e-02,-1.242032833397388458e-02,5.869675427675247192e-02,-4.873191192746162415e-02,3.643974661827087402e-02,6.516627222299575806e-02,5.078080110251903534e-03,1.862056553363800049e-02,2.056985162198543549e-03,-3.826644271612167358e-02,-4.569114744663238525e-02,4.587497562170028687e-03,-5.925766751170158386e-02,-2.587849646806716919e-02,-3.542210534214973450e-02,-3.922981768846511841e-02,-5.909613147377967834e-02,-5.380232259631156921e-02,2.934606187045574188e-02,-4.260436445474624634e-02,3.463853895664215088e-02,-8.089576847851276398e-03,-3.726893663406372070e-02,1.463568303734064102e-02,2.009883895516395569e-02,-2.096826024353504181e-02,-9.159602224826812744e-03,-7.980184257030487061e-02,-1.978088729083538055e-02,1.631693169474601746e-02,7.113182544708251953e-02,-5.868308991193771362e-02,-4.847302660346031189e-02,9.836120530962944031e-03,1.818393543362617493e-02,-4.078630730509757996e-02,-7.958311587572097778e-02,-1.175725366920232773e-02,-6.233737617731094360e-02,4.326224699616432190e-02,-4.521766677498817444e-02,-5.329592525959014893e-02,-3.852447494864463806e-02,1.373661868274211884e-02,-8.286076039075851440e-02,4.262469708919525146e-02,-8.055376261472702026e-02,1.063737366348505020e-02,-4.072571918368339539e-02,-4.870477318763732910e-02,-4.476844915188848972e-04,5.907532293349504471e-03,-8.903580717742443085e-03,-3.657032176852226257e-02,9.592580609023571014e-03,-6.657223403453826904e-02,4.070995375514030457e-02,-9.370012581348419189e-02,-1.699996180832386017e-02,-5.951174348592758179e-02,-8.322829380631446838e-03,-1.248941663652658463e-02,-5.646903440356254578e-02,4.034759104251861572e-02,2.055846527218818665e-02,6.875106692314147949e-02,-3.525820374488830566e-02,-6.381160765886306763e-02,-2.151071466505527496e-02,-4.774196445941925049e-02,2.027701819315552711e-03,-5.454695597290992737e-02,1.035530213266611099e-02,3.203505277633666992e-02,1.498525217175483704e-02,9.031475521624088287e-03,4.768907651305198669e-02,-2.483087964355945587e-02,6.072665005922317505e-02,6.365294568240642548e-03,-4.456854984164237976e-02,4.661917313933372498e-02,-5.931739695370197296e-03,-1.395421195775270462e-02,-2.064617164433002472e-02,6.857691798359155655e-03,-6.666353903710842133e-03,4.897454287856817245e-03,-1.721833483316004276e-03,1.807121187448501587e-02,5.396603792905807495e-02,5.000000000000000000e+00,1.500000000000000000e+01
-4.460955038666725159e-03,-6.429594010114669800e-02,-4.129439592361450195e-02,-1.118614245206117630e-02,1.300000548362731934e-01,-1.460986677557229996e-02,7.017490267753601074e-02,-5.156476795673370361e-02,1.340438518673181534e-02,1.700280047953128815e-02,6.141718104481697083e-02,-1.648081466555595398e-02,-5.715858563780784607e-02,2.397582493722438812e-02,-7.318004965782165527e-02,1.240397454239428043e-03,-1.013784259557723999e-01,-1.122253835201263428e-01,-7.984375953674316406e-02,6.701562553644180298e-02,5.131730064749717712e-02,4.703059419989585876e-02,-4.742221161723136902e-02,5.155916512012481689e-02,-3.088647499680519104e-02,-2.787086181342601776e-02,-2.297892235219478607e-02,-7.782631367444992065e-02,8.528255671262741089e-02,2.249301783740520477e-02,-6.352064758539199829e-02,-5.327824875712394714e-02,8.558726310729980469e-02,-4.262317717075347900e-02,8.584462851285934448e-02,-2.951927250251173973e-03,-6.626157555729150772e-03,-7.664497941732406616e-02,-3.023210540413856506e-02,9.078855067491531372e-02,-9.353803098201751709e-02,6.898536533117294312e-02,1.150224134325981140e-01,1.143046468496322632e-02,2.153455093502998352e-02,-5.384054500609636307e-03,-6.821873039007186890e-02,-9.008326381444931030e-02,4.498478956520557404e-03,-9.181604534387588501e-02,-3.610529005527496338e-02,-5.557550862431526184e-02,-8.494663983583450317e-02,-9.654240310192108154e-02,-8.658108860254287720e-02,4.682139679789543152e-02,-7.798524200916290283e-02,6.820284575223922729e-02,-1.138684921897947788e-03,-6.633084267377853394e-02,3.244504332542419434e-02,2.681935951113700867e-02,-2.955913916230201721e-02,-1.805840432643890381e-02,-1.331440359354019165e-01,-3.409843891859054565e-02,1.167037524282932281e-03,1.097862049937248230e-01,-1.147205382585525513e-01,-8.883050829172134399e-02,-1.502448576502501965e-03,4.716821759939193726e-02,-7.819635421037673950e-02,-1.100746020674705505e-01,-2.115307748317718506e-02,-1.044948548078536987e-01,7.036091387271881104e-02,-7.846017926931381226e-02,-9.716885536909103394e-02,-7.943883538246154785e-02,3.161822259426116943e-02,-1.272761225700378418e-01,6.679410487413406372e-02,-1.248373761773109436e-01,1.950723677873611450e-02,-8.841771632432937622e-02,-6.877576559782028198e-02,1.041961740702390671e-02,3.453333675861358643e-02,-2.730796486139297485e-02,-6.492037326097488403e-02,3.355379775166511536e-02,-1.091841086745262146e-01,7.811085134744644165e-02,-1.539559364318847656e-01,-3.206072747707366943e-02,-6.486381590366363525e-02,-2.322501689195632935e-02,-1.063648331910371780e-02,-1.000577658414840698e-01,6.729795783758163452e-02,3.683074936270713806e-02,1.102843508124351501e-01,-5.602091923356056213e-02,-1.002390757203102112e-01,-4.033909738063812256e-02,-7.680717110633850098e-02,-1.240325719118118286e-02,-1.162330582737922668e-01,1.208496838808059692e-02,5.641832202672958374e-02,2.807984128594398499e-02,7.537500932812690735e-03,7.157970219850540161e-02,-4.131852462887763977e-02,1.139388382434844971e-01,3.082376159727573395e-02,-8.785590529441833496e-02,8.334323763847351074e-02,-1.469333097338676453e-02,-4.450412467122077942e-02,-3.745268285274505615e-02,2.584431320428848267e-02,-1.173671148717403412e-02,2.785621443763375282e-03,1.068860106170177460e-02,2.786985412240028381e-02,8.706128597259521484e-02,6.000000000000000000e+00,1.500000000000000000e+01
-6.392865907400846481e-03,-8.614011853933334351e-02,-5.302483588457107544e-02,-2.343306690454483032e-02,1.653664857149124146e-01,-1.445885282009840012e-02,6.803891062736511230e-02,-7.723769545555114746e-02,4.654567164834588766e-04,1.485993806272745132e-02,6.848409026861190796e-02,-2.565670385956764221e-02,-6.927683204412460327e-02,2.507312595844268799e-02,-9.339119493961334229e-02,2.338964864611625671e-02,-1.478920578956604004e-01,-1.513658314943313599e-01,-9.655337035655975342e-02,8.738622814416885376e-02,6.667033582925796509e-02,5.470873042941093445e-02,-5.142157524824142456e-02,6.767024099826812744e-02,-3.199586272239685059e-02,-3.069966286420822144e-02,-2.735959179699420929e-02,-1.123580709099769592e-01,1.173501014709472656e-01,1.128139905631542206e-02,-6.551183760166168213e-02,-7.991743087768554688e-02,9.200356900691986084e-02,-5.656056851148605347e-02,1.253619194030761719e-01,-1.495512388646602631e-02,-1.650936156511306763e-02,-1.000159233808517456e-01,-4.566573351621627808e-02,1.120204031467437744e-01,-1.312069296836853027e-01,9.079384058713912964e-02,1.543944627046585083e-01,2.015124633908271790e-02,1.605503819882869720e-02,-1.537594199180603027e-02,-9.275808185338973999e-02,-1.270212084054946899e-01,4.482496995478868484e-03,-1.084656491875648499e-01,-4.407976940274238586e-02,-6.804537773132324219e-02,-1.297456771135330200e-01,-1.216848269104957581e-01,-1.097274199128150940e-01,6.082521006464958191e-02,-1.074000597000122070e-01,9.410858899354934692e-02,1.213289052248001099e-02,-8.937858790159225464e-02,4.991617053747177124e-02,2.991825528442859650e-02,-3.395935148000717163e-02,-2.665371075272560120e-02,-1.728505045175552368e-01,-4.171268641948699951e-02,-2.115973457694053650e-02,1.319312155246734619e-01,-1.602915525436401367e-01,-1.178273335099220276e-01,-2.143809385597705841e-02,7.666562497615814209e-02,-1.158878058195114136e-01,-1.203660443425178528e-01,-2.669057250022888184e-02,-1.296806782484054565e-01,8.873774856328964233e-02,-1.019483655691146851e-01,-1.334745287895202637e-01,-1.161133870482444763e-01,4.738085344433784485e-02,-1.490751206874847412e-01,7.763087749481201172e-02,-1.482198238372802734e-01,3.281245380640029907e-02,-1.388632208108901978e-01,-7.845108956098556519e-02,3.419327363371849060e-02,7.077398151159286499e-02,-4.715752974152565002e-02,-8.245126157999038696e-02,6.126010417938232422e-02,-1.370069533586502075e-01,1.115632057189941406e-01,-1.903411746025085449e-01,-4.113675653934478760e-02,-5.057428777217864990e-02,-4.057282954454421997e-02,-1.329873688519001007e-03,-1.349356770515441895e-01,8.344908058643341064e-02,5.001101270318031311e-02,1.362570524215698242e-01,-6.980506330728530884e-02,-1.206156685948371887e-01,-5.484634265303611755e-02,-9.309273958206176758e-02,-3.069780394434928894e-02,-1.735929250717163086e-01,7.482887245714664459e-03,7.982876896858215332e-02,3.661712631583213806e-02,4.158598370850086212e-03,8.380092680454254150e-02,-5.277554318308830261e-02,1.566455960273742676e-01,5.900135636329650879e-02,-1.231863796710968018e-01,1.139674559235572815e-01,-2.136246673762798309e-02,-7.696159183979034424e-02,-4.905151948332786560e-02,4.895333200693130493e-02,-1.417746581137180328e-02,-3.157520666718482971e-03,3.220915049314498901e-02,3.490530699491500854e-02,1.074378862977027893e-01,6.000000000000000000e+00,1.400000000000000000e+01
-1.023637037724256516e-02,-1.019369587302207947e-01,-6.077830865979194641e-02,-3.670230880379676819e-02,1.931103914976119995e-01,-1.096211839467287064e-02,6.061835959553718567e-02,-1.008198633790016174e-01,-1.793305017054080963e-02,1.063022390007972717e-02,6.979987770318984985e-02,-3.168023005127906799e-02,-7.688006758689880371e-02,2.307697013020515442e-02,-1.070383787155151367e-01,4.879533872008323669e-02,-1.910075545310974121e-01,-1.828548908233642578e-01,-1.080594062805175781e-01,1.069214716553688049e-01,8.043075352907180786e-02,5.752978473901748657e-02,-5.170339718461036682e-02,8.195014297962188721e-02,-2.977756597101688385e-02,-3.258600458502769470e-02,-2.720181271433830261e-02,-1.409127712249755859e-01,1.453763395547866821e-01,-2.944552339613437653e-03,-6.375474482774734497e-02,-1.030372157692909241e-01,8.543232828378677368e-02,-6.647240370512008667e-02,1.573892980813980103e-01,-2.902902103960514069e-02,-2.826630510389804840e-02,-1.197971254587173462e-01,-5.567727237939834595e-02,1.285737305879592896e-01,-1.622961312532424927e-01,1.025791764259338379e-01,1.855501830577850342e-01,3.086719103157520294e-02,6.505773868411779404e-03,-2.518254891037940979e-02,-1.135942190885543823e-01,-1.551302373409271240e-01,6.278698798269033432e-03,-1.167763918638229370e-01,-5.352005735039710999e-02,-7.723023742437362671e-02,-1.702932119369506836e-01,-1.392796486616134644e-01,-1.283635646104812622e-01,7.339018583297729492e-02,-1.315395534038543701e-01,1.115409433841705322e-01,2.725390717387199402e-02,-1.083893030881881714e-01,6.538237631320953369e-02,3.278612717986106873e-02,-3.706974163651466370e-02,-3.517363965511322021e-02,-2.042820453643798828e-01,-4.308278113603591919e-02,-4.162131249904632568e-02,1.462515592575073242e-01,-1.942905783653259277e-01,-1.370847076177597046e-01,-4.408275708556175232e-02,1.030056625604629517e-01,-1.522167176008224487e-01,-1.230248436331748962e-01,-2.836646512150764465e-02,-1.434850394725799561e-01,1.020049005746841431e-01,-1.184378564357757568e-01,-1.638848930597305298e-01,-1.472175866365432739e-01,5.970795080065727234e-02,-1.584837883710861206e-01,8.007555454969406128e-02,-1.598663181066513062e-01,5.120431631803512573e-02,-1.878646910190582275e-01,-8.508788794279098511e-02,6.630859524011611938e-02,1.075558960437774658e-01,-6.573625653982162476e-02,-9.113389253616333008e-02,8.872372657060623169e-02,-1.555352061986923218e-01,1.406079977750778198e-01,-2.121675312519073486e-01,-4.410469532012939453e-02,-3.133489564061164856e-02,-5.849449336528778076e-02,1.107063516974449158e-02,-1.635747253894805908e-01,9.180530160665512085e-02,6.138777360320091248e-02,1.533094942569732666e-01,-8.009953051805496216e-02,-1.316236555576324463e-01,-6.563783437013626099e-02,-1.002904176712036133e-01,-4.780675098299980164e-02,-2.224123477935791016e-01,-3.545039508026093245e-04,1.030616164207458496e-01,4.079966992139816284e-02,2.104609273374080658e-03,9.012513607740402222e-02,-6.079450994729995728e-02,1.900397539138793945e-01,8.500856161117553711e-02,-1.504572927951812744e-01,1.405771225690841675e-01,-2.538803033530712128e-02,-1.052239686250686646e-01,-5.591631308197975159e-02,7.253760844469070435e-02,-1.383740827441215515e-02,-1.094803493469953537e-02,5.817225947976112366e-02,4.111126437783241272e-02,1.201347038149833679e-01,6.000000000000000000e+00,1.500000000000000000e+01
-1.577634736895561218e-02,-1.131015270948410034e-01,-6.668291985988616943e-02,-4.915289953351020813e-02,2.155696004629135132e-01,-6.037289276719093323e-03,5.281448736786842346e-02,-1.212143674492835999e-01,-3.829874843358993530e-02,5.242752376943826675e-03,6.863549351692199707e-02,-3.409880399703979492e-02,-8.153568953275680542e-02,1.979296654462814331e-02,-1.162340193986892700e-01,7.397228479385375977e-02,-2.298009991645812988e-01,-2.083125859498977661e-01,-1.169334873557090759e-01,1.268081665039062500e-01,9.325423836708068848e-02,5.806623771786689758e-02,-4.985076561570167542e-02,9.571319818496704102e-02,-2.681293338537216187e-02,-3.407302498817443848e-02,-2.403457090258598328e-02,-1.634833812713623047e-01,1.698916107416152954e-01,-1.632047258317470551e-02,-6.219220161437988281e-02,-1.226805597543716431e-01,7.174774259328842163e-02,-7.343389093875885010e-02,1.823286116123199463e-01,-4.336472228169441223e-02,-4.102052748203277588e-02,-1.370707899332046509e-01,-6.012275815010070801e-02,1.426775455474853516e-01,-1.880371570587158203e-01,1.069550365209579468e-01,2.101559191942214966e-01,4.259312525391578674e-02,-4.470894113183021545e-03,-3.388629853725433350e-02,-1.316343247890472412e-01,-1.753969788551330566e-01,1.005859579890966415e-02,-1.212733685970306396e-01,-6.454584002494812012e-02,-8.517344295978546143e-02,-2.052752375602722168e-01,-1.519309729337692261e-01,-1.445283740758895874e-01,8.464345335960388184e-02,-1.512110829353332520e-01,1.220319718122482300e-01,4.194041341543197632e-02,-1.244885250926017761e-01,7.830227911472320557e-02,3.634183481335639954e-02,-3.959446400403976440e-02,-4.362564906477928162e-02,-2.297429293394088745e-01,-3.948471695184707642e-02,-5.780586227774620056e-02,1.567195802927017212e-01,-2.185481190681457520e-01,-1.492980569601058960e-01,-6.648848950862884521e-02,1.253363937139511108e-01,-1.848507225513458252e-01,-1.229769363999366760e-01,-2.692663855850696564e-02,-1.505154520273208618e-01,1.121603623032569885e-01,-1.301027536392211914e-01,-1.895721256732940674e-01,-1.730557233095169067e-01,6.906703859567642212e-02,-1.613755524158477783e-01,7.786442339420318604e-02,-1.646766662597656250e-01,7.313302904367446899e-02,-2.323772907257080078e-01,-9.122268110513687134e-02,1.015391126275062561e-01,1.415145844221115112e-01,-8.226557821035385132e-02,-9.377995133399963379e-02,1.143649965524673462e-01,-1.682283431291580200e-01,1.651574969291687012e-01,-2.255203872919082642e-01,-4.233855754137039185e-02,-1.292872987687587738e-02,-7.602853327989578247e-02,2.393089979887008667e-02,-1.874991655349731445e-01,9.514676779508590698e-02,7.156644761562347412e-02,1.651198714971542358e-01,-8.843167871236801147e-02,-1.371627599000930786e-01,-7.365451008081436157e-02,-1.011460199952125549e-01,-6.229915842413902283e-02,-2.623345553874969482e-01,-9.084564633667469025e-03,1.253116726875305176e-01,4.170126095414161682e-02,2.136561321094632149e-03,9.335292130708694458e-02,-6.632013618946075439e-02,2.162518799304962158e-01,1.070112064480781555e-01,-1.713166683912277222e-01,1.642451137304306030e-01,-2.741373702883720398e-02,-1.277386248111724854e-01,-5.919731035828590393e-02,9.480688720941543579e-02,-1.114936545491218567e-02,-1.934486813843250275e-02,8.542519807815551758e-02,4.703199118375778198e-02,1.281132996082305908e-01,6.000000000000000000e+00,1.600000000000000000e+01
-2.249570377171039581e-02,-1.209567263722419739e-01,-7.205011695623397827e-02,-5.974229797720909119e-02,2.338367700576782227e-01,-9.146690135821700096e-04,4.627074301242828369e-02,-1.381140649318695068e-01,-5.853921547532081604e-02,-9.026399347931146622e-04,6.648150831460952759e-02,-3.336685150861740112e-02,-8.412984013557434082e-02,1.620920002460479736e-02,-1.223692297935485840e-01,9.707870334386825562e-02,-2.636388540267944336e-01,-2.288543134927749634e-01,-1.242386549711227417e-01,1.467267423868179321e-01,1.051691249012947083e-01,5.772215500473976135e-02,-4.652273282408714294e-02,1.091721132397651672e-01,-2.423673868179321289e-02,-3.512148931622505188e-02,-1.906938850879669189e-02,-1.808163970708847046e-01,1.911425888538360596e-01,-2.717383764684200287e-02,-6.190675869584083557e-02,-1.393580138683319092e-01,5.501045659184455872e-02,-7.835435122251510620e-02,2.013960629701614380e-01,-5.699410662055015564e-02,-5.387335643172264099e-02,-1.521830856800079346e-01,-6.013499200344085693e-02,1.550529897212982178e-01,-2.094230502843856812e-01,1.064439937472343445e-01,2.295824289321899414e-01,5.435388907790184021e-02,-1.531963422894477844e-02,-4.133757576346397400e-02,-1.473270505666732788e-01,-1.895024329423904419e-01,1.527436077594757080e-02,-1.243372634053230286e-01,-7.631431519985198975e-02,-9.259349852800369263e-02,-2.344520688056945801e-01,-1.611931174993515015e-01,-1.588812023401260376e-01,9.438412636518478394e-02,-1.672111153602600098e-01,1.275699883699417114e-01,5.507383495569229126e-02,-1.382396817207336426e-01,8.873140066862106323e-02,4.064607992768287659e-02,-4.157985374331474304e-02,-5.183441564440727234e-02,-2.504176497459411621e-01,-3.249068558216094971e-02,-6.978511065244674683e-02,1.650260537862777710e-01,-2.354795187711715698e-01,-1.568629890680313110e-01,-8.717830479145050049e-02,1.437695622444152832e-01,-2.124231308698654175e-01,-1.220459863543510437e-01,-2.330884896218776703e-02,-1.538238525390625000e-01,1.203526705503463745e-01,-1.384595483541488647e-01,-2.112899720668792725e-01,-1.942653506994247437e-01,7.622616738080978394e-02,-1.610284000635147095e-01,7.346060872077941895e-02,-1.653347760438919067e-01,9.659422934055328369e-02,-2.708461880683898926e-01,-9.739451110363006592e-02,1.358987987041473389e-01,1.712252199649810791e-01,-9.660859405994415283e-02,-9.277518093585968018e-02,1.374849826097488403e-01,-1.772726625204086304e-01,1.854546517133712769e-01,-2.339657247066497803e-01,-3.750593215227127075e-02,2.815833315253257751e-03,-9.257032722234725952e-02,3.585271537303924561e-02,-2.076453864574432373e-01,9.559739381074905396e-02,8.067052811384201050e-02,1.737162023782730103e-01,-9.542238712310791016e-02,-1.394854038953781128e-01,-7.969523221254348755e-02,-9.782396256923675537e-02,-7.409247010946273804e-02,-2.944521605968475342e-01,-1.736497692763805389e-02,1.456948667764663696e-01,4.045369103550910950e-02,4.020790569484233856e-03,9.489127993583679199e-02,-7.001829892396926880e-02,2.371168285608291626e-01,1.248895451426506042e-01,-1.874416768550872803e-01,1.854534298181533813e-01,-2.815028652548789978e-02,-1.449610292911529541e-01,-6.006119772791862488e-02,1.149125471711158752e-01,-6.770041771233081818e-03,-2.759734727442264557e-02,1.121164932847023010e-01,5.270244553685188293e-02,1.331457495689392090e-01,7.000000000000000000e+00,1.600000000000000000e+01
-2.983701601624488831e-02,-1.265326738357543945e-01,-7.743760198354721069e-02,-6.808410584926605225e-02,2.486349791288375854e-01,3.804125823080539703e-03,4.125446081161499023e-02,-1.517248749732971191e-01,-7.751508057117462158e-02,-7.503777742385864258e-03,6.396549940109252930e-02,-3.027816489338874817e-02,-8.530557155609130859e-02,1.279716193675994873e-02,-1.263797879219055176e-01,1.172656640410423279e-01,-2.923863530158996582e-01,-2.453411817550659180e-01,-1.304067522287368774e-01,1.659138649702072144e-01,1.160903796553611755e-01,5.717144533991813660e-02,-4.218042641878128052e-02,1.220733523368835449e-01,-2.237830124795436859e-02,-3.567858785390853882e-02,-1.318061724305152893e-02,-1.938719451427459717e-01,2.093595415353775024e-01,-3.505628183484077454e-02,-6.278417259454727173e-02,-1.535799354314804077e-01,3.783540055155754089e-02,-8.189589530229568481e-02,2.158588767051696777e-01,-6.943600624799728394e-02,-6.605847179889678955e-02,-1.653101742267608643e-01,-5.715303122997283936e-02,1.659163534641265869e-01,-2.271518707275390625e-01,1.029836535453796387e-01,2.449349761009216309e-01,6.543488800525665283e-02,-2.521003223955631256e-02,-4.766550287604331970e-02,-1.609095036983489990e-01,-1.990692168474197388e-01,2.119756862521171570e-02,-1.270439326763153076e-01,-8.797456324100494385e-02,-9.959325939416885376e-02,-2.581760585308074951e-01,-1.680475175380706787e-01,-1.715619564056396484e-01,1.025265604257583618e-01,-1.802271753549575806e-01,1.298707872629165649e-01,6.619179248809814453e-02,-1.499529480934143066e-01,9.698208421468734741e-02,4.549160972237586975e-02,-4.297353327274322510e-02,-5.957563221454620361e-02,-2.671095132827758789e-01,-2.360539510846138000e-02,-7.834083586931228638e-02,1.718790978193283081e-01,-2.471886724233627319e-01,-1.615443676710128784e-01,-1.055028513073921204e-01,1.586979031562805176e-01,-2.346621304750442505e-01,-1.208717525005340576e-01,-1.837625913321971893e-02,-1.552181988954544067e-01,1.272265166044235229e-01,-1.445339173078536987e-01,-2.295527756214141846e-01,-2.114900648593902588e-01,8.180916309356689453e-02,-1.592546701431274414e-01,6.832871586084365845e-02,-1.634343564510345459e-01,1.198683008551597595e-01,-3.029430210590362549e-01,-1.034458801150321960e-01,1.670063585042953491e-01,1.963301002979278564e-01,-1.088416054844856262e-01,-8.983603864908218384e-02,1.577848345041275024e-01,-1.840183883905410767e-01,2.019448876380920410e-01,-2.395194470882415771e-01,-3.106275573372840881e-02,1.570701040327548981e-02,-1.077196225523948669e-01,4.625333473086357117e-02,-2.246050238609313965e-01,9.457276016473770142e-02,8.863734453916549683e-02,1.802191585302352905e-01,-1.013145744800567627e-01,-1.399014592170715332e-01,-8.434937894344329834e-02,-9.201505035161972046e-02,-8.351283520460128784e-02,-3.201372623443603516e-01,-2.460776828229427338e-02,1.636600792407989502e-01,3.797759860754013062e-02,7.217354606837034225e-03,9.547754377126693726e-02,-7.239697128534317017e-02,2.539505064487457275e-01,1.391382366418838501e-01,-2.001150399446487427e-01,2.043719142675399780e-01,-2.810915559530258179e-02,-1.579529196023941040e-01,-5.944477394223213196e-02,1.325294524431228638e-01,-1.361491042189300060e-03,-3.528114035725593567e-02,1.372188925743103027e-01,5.801427736878395081e-02,1.363270282745361328e-01,8.000000000000000000e+00,1.600000000000000000e+01
-3.730846568942070007e-02,-1.305609941482543945e-01,-8.293762803077697754e-02,-7.422359287738800049e-02,2.605598866939544678e-01,7.914044894278049469e-03,3.754739463329315186e-02,-1.624862104654312134e-01,-9.468185901641845703e-02,-1.426225993782281876e-02,6.134723499417304993e-02,-2.564920857548713684e-02,-8.556784689426422119e-02,9.740193374454975128e-03,-1.289138197898864746e-01,1.343086510896682739e-01,-3.163252174854278564e-01,-2.584915161132812500e-01,-1.356307715177536011e-01,1.836724877357482910e-01,1.259608119726181030e-01,5.669163540005683899e-02,-3.724780678749084473e-02,1.340768337249755859e-01,-2.120868302881717682e-02,-3.577990829944610596e-02,-6.993276067078113556e-03,-2.035675346851348877e-01,2.248154133558273315e-01,-4.014385864138603210e-02,-6.436612457036972046e-02,-1.657406985759735107e-01,2.173911035060882568e-02,-8.450518548488616943e-02,2.268021404743194580e-01,-8.049116283655166626e-02,-7.705517858266830444e-02,-1.766174882650375366e-01,-5.246467143297195435e-02,1.753569990396499634e-01,-2.417519092559814453e-01,9.793663769960403442e-02,2.570826411247253418e-01,7.541434466838836670e-02,-3.378223627805709839e-02,-5.306241288781166077e-02,-1.725526303052902222e-01,-2.054195106029510498e-01,2.719845809042453766e-02,-1.297662854194641113e-01,-9.892577677965164185e-02,-1.060577407479286194e-01,-2.770975232124328613e-01,-1.731393784284591675e-01,-1.825857758522033691e-01,1.091488674283027649e-01,-1.908194273710250854e-01,1.302037537097930908e-01,7.521606236696243286e-02,-1.598538607358932495e-01,1.034353747963905334e-01,5.060781538486480713e-02,-4.377277195453643799e-02,-6.666630506515502930e-02,-2.804827392101287842e-01,-1.405542623251676559e-02,-8.430927246809005737e-02,1.775979846715927124e-01,-2.552776634693145752e-01,-1.645228266716003418e-01,-1.212934702634811401e-01,1.705874651670455933e-01,-2.520105242729187012e-01,-1.196713447570800781e-01,-1.282082963734865189e-02,-1.556887775659561157e-01,1.331283450126647949e-01,-1.490184664726257324e-01,-2.447735667228698730e-01,-2.253314554691314697e-01,8.624704182147979736e-02,-1.570372134447097778e-01,6.325925141572952271e-02,-1.600147485733032227e-01,1.417482197284698486e-01,-3.290960192680358887e-01,-1.090874224901199341e-01,1.938181668519973755e-01,2.170415520668029785e-01,-1.191237866878509521e-01,-8.608603477478027344e-02,1.752149164676666260e-01,-1.892718821763992310e-01,2.151593416929244995e-01,-2.433160096406936646e-01,-2.409208193421363831e-02,2.611323632299900055e-02,-1.212505251169204712e-01,5.502262338995933533e-02,-2.387959808111190796e-01,9.291961044073104858e-02,9.539947658777236938e-02,1.852631419897079468e-01,-1.062234193086624146e-01,-1.391948014497756958e-01,-8.802746236324310303e-02,-8.498559147119522095e-02,-9.096308052539825439e-02,-3.406289517879486084e-01,-3.067120723426342010e-02,1.790128946304321289e-01,3.493674099445343018e-02,1.118014473468065262e-02,9.551678597927093506e-02,-7.385077327489852905e-02,2.676492631435394287e-01,1.503972560167312622e-01,-2.102308720350265503e-01,2.210527807474136353e-01,-2.761378884315490723e-02,-1.677670180797576904e-01,-5.801780149340629578e-02,1.476301699876785278e-01,4.512891173362731934e-03,-4.218630120158195496e-02,1.601791679859161377e-01,6.285551190376281738e-02,1.383471935987472534e-01,8.000000000000000000e+00,1.700000000000000000e+01
